/m/031y2;/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer;/m/0dxmyh;MISS_149;MISS_2636
/m/01qwb5;/education/educational_institution/school_type;/m/01_9fk;216;3
/m/0cv0r;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0dn8b;3;4
/m/02hkv5;/people/person/profession;/m/02hrh1q;250;1
/m/04bdqk;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;60;1
/m/01yznp;/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program;/m/0fpxp;MISS_1000;MISS_222
/m/0486tv;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/05qhw;8;3
/m/011ycb;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05r4w;30;2
/m/01qgr3;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/0g26h;31;4
/m/09c7w0;/location/location/contains;/m/02d6c;1;141
/m/05qd_;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0f40w;6;830
/m/04w1j9;/people/person/gender;/m/05zppz;68;1
/m/02725hs;/film/film/genre;/m/060__y;170;6
/m/01p0w_;/music/group_member/membership./music/group_membership/role;/m/03bx0bm;67;1
/m/017vkx;/film/actor/dubbing_performances./film/dubbing_performance/language;/m/02h40lc;5;1
/m/09c7w0;/location/location/contains;/m/023zl;1;81
/m/02x3y41;/film/film/country;/m/09c7w0;67;1
/m/01smm;/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source;/m/0jbk9;70;1
/m/05zvzf3;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0b90_r;46;2
/m/015qsq;/film/film/genre;/m/06lbpz;454;50
/m/015qsq;/film/film/genre;/m/07s9rl0;6;1
/m/049n3s;/sports/sports_team/colors;/m/083jv;68;1
/m/0ngg;/people/person/profession;/m/0fj9f;4171;36
/m/0gr0m;/award/award_category/nominees./award/award_nomination/nominated_for;/m/07jnt;9;294
/m/01l9p;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sb52;35;1
/m/0241jw;/film/actor/film./film/performance/film;/m/0gs973;629;961
/m/03h4mp;/common/topic/webpage./common/webpage/category;/m/08mbj5d;696;1
/m/02xbyr;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0chghy;2;2
/m/02zq43;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02fz3w;1;1
/m/02gdjb;/award/award_category/winners./award/award_honor/ceremony;/m/09n4nb;3;1
/m/06sn8m;/people/person/nationality;/m/09c7w0;1;1
/m/0bq_mx;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/05lfwd;4;6
/m/0zpfy;/common/topic/webpage./common/webpage/category;/m/08mbj5d;770;1
/m/085h1;/user/ktrueman/default_domain/international_organization/member_states;/m/03548;1;56
/m/04954r;/film/film/genre;/m/05p553;104;1
/m/09f2j;/organization/organization/headquarters./location/mailing_address/country;/m/09c7w0;80;1
/m/032sl_;/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium;/m/029j_;43;1
/m/09p3h7;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/0194zl;1;4
/m/01w9ph_;/influence/influence_node/influenced_by;/m/0453t;106;235
/m/0315q3;/film/actor/film./film/performance/film;/m/0c9t0y;963;860
/m/06ybb1;/film/film/written_by;/m/04wp2p;14;6
/m/0ccqd7;/people/person/gender;/m/05zppz;666;1
/m/0159h6;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05zvq6g;19;31
/m/02822;/education/field_of_study/students_majoring./education/education/student;/m/02yplc;1;19
/m/0fkvn;/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office;/m/026mx4;1;379
/m/09k0h5;/organization/organization/child./organization/organization_relationship/child;/m/02pfymy;1;1
/m/01713c;/people/person/gender;/m/05zppz;55;1
/m/015fsv;/education/educational_institution/students_graduates./education/education/student;/m/06pwf6;178;149
/m/01w5m;/education/educational_institution/school_type;/m/07tf8;1;3
/m/0gr4k;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0pv3x;1;1
/m/01vw37m;/people/person/places_lived./people/place_lived/location;/m/0s5cg;917;358
/m/010xjr;/people/person/nationality;/m/03rt9;1;1
/m/086k8;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/02gpkt;2;811
/m/071x0k;/people/ethnicity/geographic_distribution;/m/05v8c;1;13
/m/03s9kp;/film/film/genre;/m/07s9rl0;67;1
/m/01vj9c;/music/performance_role/regular_performances./music/group_membership/group;/m/01518s;5;80
/m/01vj9c;/music/performance_role/regular_performances./music/group_membership/group;/m/0560w;5;34
/m/02z6872;/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school;/m/0ks67;16;174
/m/03q3sy;/people/person/gender;/m/05zppz;319;1
/m/09rvwmy;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0215hd;22;2
/m/04t969;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02x8n1n;919;29
/m/01r2l;/language/human_language/countries_spoken_in;/m/01crd5;7;14
/m/02d6n_;/film/actor/film./film/performance/film;/m/07gp9;3;1
/m/0m7yy;/award/award_category/winners./award/award_honor/award_winner;/m/02630g;1;2208
/m/02fttd;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/082fr;454;41
/m/011ywj;/film/film/language;/m/02h40lc;22;1
/m/0683n;/people/person/profession;/m/0kyk;78;3
/m/02mjf2;/people/person/gender;/m/05zppz;4;1
/m/0l6ny;/olympics/olympic_games/sports;/m/0bynt;1;1
/m/0f87jy;/people/person/nationality;/m/09c7w0;3;1
/m/060bp;/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office;/m/06dfg;1;62
/m/016ntp;/music/artist/track_contributions./music/track_contribution/role;/m/01vj9c;17;1
/m/0ch3qr1;/award/award_winning_work/awards_won./award/award_honor/award;/m/04ljl_l;3;3
/m/03n08b;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05pcn59;110;2
/m/01cpqk;/film/actor/film./film/performance/film;/m/07bxqz;1;2
/m/01hcj2;/film/actor/film./film/performance/film;/m/09lxv9;1061;174
/m/02qkk9_;/award/award_category/winners./award/award_honor/award_winner;/m/0l6qt;8;10
/m/07l450;/film/film/genre;/m/01f9r0;33;7
/m/040db;/people/person/gender;/m/05zppz;100;1
/m/01l50r;/tv/tv_network/programs./tv/tv_network_duration/program;/m/05b6s5j;34;118
/m/0hdx8;/organization/organization_member/member_of./organization/organization_membership/organization;/m/0b6css;35;1
/m/0k8y7;/people/person/languages;/m/06b_j;93;5
/m/04x4s2;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02xcb6n;1;3
/m/0m2wm;/people/person/places_lived./people/place_lived/location;/m/09ksp;91;143
/m/06x76;/sports/sports_team/colors;/m/01g5v;222;4
/m/01h7bb;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0dxtw;382;3
/m/06znpjr;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0d2b38;45;6
/m/0372kf;/film/actor/film./film/performance/film;/m/01f69m;300;591
/m/0421st;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;606;1
/m/052nd;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/05qjt;31;4
/m/0f7hc;/film/actor/film./film/performance/film;/m/0b1y_2;11;48
/m/063vn;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;80;1
/m/0cj8x;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02w9sd7;55;3
/m/0x67;/people/ethnicity/people;/m/0205dx;2;1755
/m/017jv5;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/025twgt;1;2
/m/02x73k6;/award/award_category/nominees./award/award_nomination/nominated_for;/m/09q23x;26;241
/m/02x73k6;/award/award_category/nominees./award/award_nomination/nominated_for;/m/01rwpj;21;232
/m/033071;/people/person/gender;/m/05zppz;170;1
/m/06x43v;/film/film/produced_by;/m/03h304l;23;2
/m/04b2qn;/award/award_winning_work/awards_won./award/award_honor/award;/m/09sb52;15;11
/m/0830vk;/common/topic/webpage./common/webpage/category;/m/08mbj5d;4143;1
/m/03nkts;/people/person/place_of_birth;/m/04pry;747;267
/m/0294mx;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;258;1
/m/0p_qr;/film/film/genre;/m/02l7c8;138;1
/m/0194d;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/0d0vqn;6;3
/m/01v3rb;/organization/organization/headquarters./location/mailing_address/citytown;/m/0f04v;1827;42
/m/0dwsp;/music/performance_role/track_performances./music/track_contribution/role;/m/01vdm0;9;1
/m/0c0nhgv;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03rj0;30;9
/m/03h610;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047sgz4;419;98
/m/06c62;/sports/sports_team_location/teams;/m/0ytc;121;167
/m/03x400;/people/person/places_lived./people/place_lived/location;/m/0cr3d;1050;6
/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/02_7t;1;14
/m/03nyts;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;260;1
/m/09r9dp;/people/person/spouse_s./people/marriage/type_of_union;/m/01g63y;625;2
/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/0yl_3;1;15
/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/03gn1x;1;1
/m/0cwy47;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/09c7w0;1;1
/m/01gstn;/government/legislative_session/members./government/government_position_held/district_represented;/m/0498y;3;2
/m/01gstn;/government/legislative_session/members./government/government_position_held/district_represented;/m/05tbn;1;1
/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/02hp70;2;16
/m/0971v;/food/food/nutrients./food/nutrition_fact/nutrient;/m/05gh50;1;1
/m/053rxgm;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/016wzw;2;3
/m/07y_p6;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05w88j;2;368
/m/02qdyj;/organization/organization/headquarters./location/mailing_address/citytown;/m/096gm;105;302
/m/01g4yw;/education/educational_institution/colors;/m/06fvc;232;4
/m/01914;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/04w_7;1;1
/m/01mxnvc;/music/artist/origin;/m/0k33p;9;1
/m/0146hc;/education/educational_institution/campuses;/m/0146hc;MISS_1;MISS_1
/m/0194xc;/government/politician/government_positions_held./government/government_position_held/legislative_sessions;/m/06f0dc;1;1
/m/047vp1n;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;23;1
/m/03n08b;/film/actor/film./film/performance/film;/m/0prrm;3;1
/m/05d6kv;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/05p3738;59;572
/m/07b_l;/location/location/contains;/m/013m4v;1;2
/m/01cszh;/music/record_label/artist;/m/01304j;5;111
/m/02q690_;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/015c4g;27;264
/m/09qwmm;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02q6gfp;1;6
/m/04fzk;/base/popstra/celebrity/dated./base/popstra/dated/participant;/m/06mfvc;75;506
/m/02jq1;/film/film_subject/films;/m/01kqq7;MISS_291;MISS_1
/m/03f3yfj;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02f79n;23;13
/m/0fgg4;/film/actor/film./film/performance/film;/m/0c38gj;246;175
/m/014zcr;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bdw6t;2;4
/m/0ckm4x;/people/person/place_of_birth;/m/013d7t;897;537
/m/04_1l0v;/location/location/contains;/m/04ych;1;1
/m/06by7;/music/genre/artists;/m/02_5x9;1;265
/m/03bwzr4;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/04_tv;2;4
/m/03bwzr4;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/06q83;7;65
/m/09n4nb;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02mjmr;5;737
/m/04ktcgn;/people/person/nationality;/m/09c7w0;1525;1
/m/02yl42;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0grw_;5;19
/m/016yvw;/people/person/nationality;/m/02jx1;208;1
/m/03bwzr4;/education/educational_degree/people_with_this_degree./education/education/institution;/m/0dy04;4;71
/m/02yw5r;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/07cz2;57;448
/m/0pqc5;/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office;/m/05jbn;1;3
/m/0165v;/organization/organization_member/member_of./organization/organization_membership/organization;/m/04k4l;101;1
/m/0226cw;/people/person/religion;/m/0c8wxp;895;1
/m/0168dy;/film/actor/film./film/performance/film;/m/04tqtl;472;106
/m/02vsw1;/people/ethnicity/languages_spoken;/m/0t_2;21;6
/m/03ryzs;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/07cdz;41;456
/m/025v3k;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/036hv;16;17
/m/05w3f;/music/genre/artists;/m/021r7r;3;24
/m/0jrv_;/music/genre/artists;/m/016m5c;2;2
/m/035zr0;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/01mjq;64;9
/m/05pdd86;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/015h31;38;6
/m/027dtxw;/award/award_category/nominees./award/award_nomination/nominated_for;/m/017jd9;25;20
/m/06c1y;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics;/m/0l998;4;2
/m/0cbv4g;/common/topic/webpage./common/webpage/category;/m/08mbj5d;3838;1
/m/015q43;/people/person/spouse_s./people/marriage/type_of_union;/m/01g63y;32;1
/m/02fwfb;/film/film/genre;/m/01q03;865;40
/m/0407yfx;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/015qh;3;3
/m/0fpzt5;/people/person/profession;/m/05z96;1826;13
/m/02g9z1;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;431;1
/m/01qqtr;/people/person/places_lived./people/place_lived/location;/m/030qb3t;373;1
/m/0ddd0gc;/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor;/m/01w1kyf;49;572
/m/03mqtr;/media_common/netflix_genre/titles;/m/04tng0;13;1310
/m/03mqtr;/media_common/netflix_genre/titles;/m/04nm0n0;2;153
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/0fhnf;1;850
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/0d1y7;1;4
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/021lkq;1;1976
/m/06mvq;/people/ethnicity/geographic_distribution;/m/02vzc;7;7
/m/0k4gf;/people/person/profession;/m/01c72t;2;1
/m/0bc1yhb;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0b90_r;11;2
/m/02mc79;/people/person/profession;/m/02jknp;6;1
/m/04l3_z;/people/person/profession;/m/0np9r;2639;4
/m/0gs9p;/award/award_category/nominees./award/award_nomination/nominated_for;/m/01z452;3;90
/m/07wbk;/government/political_party/politicians_in_this_party./government/political_party_tenure/politician;/m/0cl_m;1;305
/m/092vkg;/film/film/music;/m/01m5m5b;78;4
/m/0gs9p;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0k4bc;1;122
/m/03jvmp;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/043mk4y;855;794
/m/0f25w9;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0f4k5;9;1
/m/0h3y;/location/location/time_zones;/m/02llzg;125;3
/m/03cs_xw;/people/person/place_of_birth;/m/01sn3;2344;106
/m/018jz;/sports/sport/pro_athletes./sports/pro_sports_played/athlete;/m/0f2zc;2;20
/m/02wkmx;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gpx6;23;17
/m/06hwzy;/common/topic/webpage./common/webpage/category;/m/08mbj5d;4289;1
/m/0164v;/location/country/official_language;/m/064_8sq;16;2
/m/078mgh;/people/person/gender;/m/05zppz;86;1
/m/01p896;/education/educational_institution/students_graduates./education/education/student;/m/0b7t3p;295;3310
/m/02w4v;/music/genre/artists;/m/01kph_c;15;142
/m/07vyf;/education/university/fraternities_and_sororities;/m/0325pb;49;1
/m/04g2mkf;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/09gq0x5;18;189
/m/01g4bk;/people/person/profession;/m/018gz8;3010;24
/m/023kzp;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0180mw;238;139
/m/01771z;/award/award_winning_work/awards_won./award/award_honor/honored_for;/m/069q4f;1;1
/m/02fy0z;/education/educational_institution/students_graduates./education/education/student;/m/0sw62;303;2768
/m/082_p;/influence/influence_node/influenced_by;/m/017r2;552;202
/m/01_bkd;/music/genre/artists;/m/01w8n89;1;1
/m/0dwxr;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/0b90_r;2;1
/m/016nvh;/common/topic/webpage./common/webpage/category;/m/08mbj5d;251;1
/m/0l8gh;/music/genre/artists;/m/09h_q;6;19
/m/01yzhn;/film/actor/film./film/performance/film;/m/0y_yw;3042;1259
/m/06z8s_;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/01pvkk;250;2
/m/045w_4;/people/person/place_of_birth;/m/0d9jr;2345;9
/m/0gfh84d;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;1;1
/m/01b_lz;/tv/tv_program/genre;/m/0gs6m;1;1
/m/0146pg;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02zft0;1;12
/m/026gyn_;/film/film/genre;/m/060__y;494;10
/m/0ply0;/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation;/m/025t3bg;1;1
/m/076psv;/people/person/gender;/m/05zppz;178;1
/m/05ztjjw;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02p76f9;11;45
/m/01lyv;/music/genre/artists;/m/028hc2;1;3
/m/09qc1;/people/person/profession;/m/0dxtg;15;1
/m/01lyv;/music/genre/artists;/m/015cxv;4;78
/m/024tkd;/government/legislative_session/members./government/government_position_held/district_represented;/m/081mh;1;4
/m/011yg9;/film/film/story_by;/m/040dv;2;1
/m/0gywn;/music/genre/artists;/m/044mfr;2;74
/m/029qzx;/education/educational_institution/students_graduates./education/education/student;/m/01yg9y;326;2827
